KEGGID	Name	GeneList
D08506	Sarafloxacin (INN)	 
D08507	Sarmazenil (INN), Sarmazol [veterinary] (TN)	2554, 2555, 2556, 2557, 2558, 2559, 2560, 2561, 2562, 2563, 2564, 2565, 2566, 2567, 2568, 55879
D08508	Sarpogrelate (INN)	3356
D08509	Geref (TN), Sermorelin (INN)	2692
D08510	Ertaczo (TN), Sertaconazole nitrate, Zalain (TN)	 
D08511	Setiptiline (INN)	150, 151, 152
D08512	Renagel (TN), Sevelamer (INN)	 
D08513	Butramin (TN), Sibutramine (INN)	6530, 6531, 6532
D08514	Aphrodil (TN), Sildenafil (INN)	8654
D08515	Legalon (TN), Silibinin (INN), Silymarin I	 
D08516	Sitagliptin (prop.INN)	1803
D08517	Sitaxentan sodium (USAN), Thelin (TN)	1909
D08518	Harzol (TN), beta-Sitosterol	 
D08519	Smecta (TN), Smectite	 
D08520	Cyclidrol, Mucoflux (TN), Sobrepin (TN), Sobrerol	 
D08521	Crytioro (TN), Gold sodium thiosulfate, dihydrate, Sodium aurothiosulfate (INN)	 
D08522	Solifenacin (INN)	1131
D08523	Somatorelin (INN)	2692
D08524	Sorafenib (USAN/INN)	2322, 2324, 3791, 3815, 5159, 5894, 5979, 673
D08525	Darob mite (TN), Sotalol (INN)	153, 154, 3757
D08526	Adspec (TN), Prospec (TN), SPCM, Spectinomycin (INN)	 
D08527	Rovamycina (TN), Spiramaicina (TN), Spiramycin adipate	 
D08528	Cofamix STS (TN), Spiramycin embonate	 
D08529	Spirapril (INN)	1636
D08530	Streptokinase - streptodornase, Varidase (JAN), Varidase (TN)	 
D08531	SM, Streptomycin (INN), Streptomycin (TN)	 
D08532	Succinimide, Succinimide pharbiol (TN)	 
D08533	Sulbactam (INN)	 
D08534	SBPC, Sulbenicillin (INN)	 
D08535	Sulconazole (INN)	 
D08536	Aremin (TN), Heparitin sulfate, Suleparoid	 
D08537	Sulfaclozine (INN)	 
D08538	Bactotril (TN), Sulfadimethoxine sodium (USP)	 
D08539	Intradine (TN), Sulfadimidin (TN), Sulfadimidine sodium, Sulfamethazine sodium salt	 
D08540	Avemix (TN), Sulfamethoxypyridazine sodium salt	 
D08541	Lidaprim (TN), Sulfametrole (INN)	 
D08542	Aseptil rojo (TN), Prontosil, Sulfamidochrysoidine	 
D08543	AVC (TN), Streptocid (TN), Sulfamine, Sulfanilamide (INN)	 
D08544	Toceranib phosphate (USAN)	3791, 3815, 5156, 5159
D08545	Monosulfiram, Sulfiram (INN), Tetmosol (TN)	 
D08546	Gliptide (TN), Sulglicotide (INN), Sulglycotide	 
D08547	Sulodexide (INN), Vessel (TN)	3053, 462
D08548	Sulfobromophthalein, Sulphobromophthalein (BAN)	 
D08549	Sultopride (INN)	1813
D08550	Sultosilic acid (INN)	 
D08551	Mimedran (TN), Piperazine sultosylate, Sultosilic acid piperazine salt	 
D08552	Sunitinib (INN)	1435, 2321, 2322, 2324, 3791, 3815, 5156, 5159, 5979
D08553	Curacit (TN), Suxethonium chloride (INN)	 
D08554	Bonalfa (TN), Tacalcitol (INN)	7421
D08555	Tacrinal (TN), Tacrine (INN)	43
D08556	Prograf (TN), Tacrolimus (INN)	11261, 5530, 5532, 5533, 5534, 5535, 63928
D08557	TAPC, Talampicillin (INN)	 
D08558	Talipexole (INN)	1813
D08559	Tamoplex (TN), Tamoxifen (INN), Tamoxifen (TN)	2099, 2100
D08560	Flomax (TN), Tamsulon (TN), Tamsulosin (INN)	146, 147, 148
D08561	Tandospirone (INN)	3350
D08562	Beromun (TN), Tasonermin (INN)	7132, 7133
D08563	Iclaprim mesylate (USAN)	 
D08565	Reolase (TN), Telmesteine (INN)	 
D08566	Temocapril (INN)	1636
D08567	Negaban (TN), Temocillin disodium salt	 
D08568	Rhinotrophyl (TN), Tenoic acid (DCF), Thiophene-2-carbixylic acid	 
D08569	Terazosabb (TN), Terazosin (INN)	146, 147, 148
D08570	Asthmasian (TN), Terbutaline (INN)	154
D08571	Heamopressin (TN), Terlipressin acetate (JAN)	552, 553, 554
D08572	Artex (TN), Tertatolol hydrochloride	153, 154, 155
D08573	Testocaps (TN), Testosterone 17beta-decanoate, Testosterone decanoate	367
D08574	Testanon 50 (TN), Testosterone 17beta-phenpropionate, Testosterone phenylpropionate	367
D08575	Nitoman (TN), Tetrabenazine (JAN/INN), Xenazine (TN)	6571
D08576	Ascaverm (TN), Tetramisole (INN), Tetramisole [veterinary] (TN)	 
D08577	Deb (TN), Fomene (TN), Tetridamine maleate	 
D08578	Caltheon (TN), Tetrahydrozoline, Tetryzoline (INN)	146, 147, 148
D08579	Acedicone (TN), Thebacon hydrochloride	 
D08580	Thiamine (INN), Vitamin B1 (TN)	 
D08581	Monophosphothiamine (INN), Thiamine monophosphate chloride	 
D08582	Fluimucil antibiotic (TN), Thiamphenicol glycinate acetylcysteinate	 
D08583	Thiamphenicol aminoacetate hydrochloride (JAN), Thiamphenicol glycinate hydrochloride, Urfamycin (TN)	 
D08584	Amithiozone, Citazone (TN), Thioacetazone (INN)	 
D08585	Thioproperazine (INN)	1813
D08586	Pirosal (TN), Thiocyl (TN), Thiosalicylic acid	 
D08587	Thonzylamine (INN), Tonamil (TN)	3269
D08588	Gabitril (TN), Tiagabine (INN)	6529
D08589	Stablon (TN), Tianeptine sodium	 
D08590	Tiapridal (TN), Tiapride (INN)	1813
D08591	Iliren [veterinary] (TN), Tiaprost (INN)	5737
D08592	Tiaramide (INN)	 
D08593	TIPC, Ticarcillin (INN), Ticillin [veterinary] (TN)	 
D08594	Ticlopidin-Puren (TN), Ticlopidine (INN)	64805
D08595	Tiemonium methylsulfate, Visceralgine (TN)	1128, 1129, 1131, 1132, 1133
D08596	Tiletamine (INN)	2902, 2903, 2904, 2905, 2906
D08597	Tilidine (INN)	4988
D08598	Tilisolol (INN)	153, 154, 155
D08599	Tiludronic acid (INN)	 
D08600	Betimol (TN), Timolol (INN), Timolol (TN)	153, 154
D08601	Hepacom (TN), Timonacic (INN)	 
D08602	Tinoridine (INN)	 
D08603	Lanvis (TN), Tioguanine (INN)	3251
D08604	Tipepidine (INN)	 
D08605	Aptivus (TN), Tipranavir (INN)	 
D08606	Tirilazad (INN)	 
D08607	Agrastat (TN), Tirofiban (INN)	3674, 3690
D08608	Maiorad (TN), Tiropramide hydrochloride (JAN)	 
D08609	Tisokinase (JAN)	 
D08610	Tixocortol (INN)	2908
D08611	Sirdalud (TN), Tizanidine (INN)	150, 151, 152
D08612	Tocopherol succinate, White-e [veterinary] (TN)	 
D08613	Todralazine (BAN)	 
D08614	Tolazine [veterinary] (TN), Tolazoline (INN)	146, 147, 148, 150, 151, 152
D08615	Phosphijet (TN), Toldimfos (INN)	 
D08616	Teneligliptin (INN)	1803
D08617	Musclex (TN), Tolperisone (INN)	 
D08618	Hycamtin (TN), Topotecan (BAN)	7150
D08619	Torasemide sodium, Torem (TN)	6557, 6558
D08620	Fareston (TN), Toremifene (INN)	2099, 2100, 3480
D08621	Tositumomab (INN)	931
D08622	Bexxar (TN), Tositumomab 131 iodine, Tositumomab iodine 131I	931
D08623	Amanda (TN), Tramadol (INN)	4988
D08624	Muconasal (TN), Tramazoline (INN)	146, 147, 148, 150, 151, 152
D08625	Parnate (TN), Tranylcypromine (INN)	4128, 4129
D08626	Trazodone (INN), Trittico (TN)	3356, 3357, 3358, 6532
D08627	Trenbolone (INN)	367
D08628	Treprostinil monosodium salt, Treprostinil sodium	5739
D08629	Tretoquinol (INN)	154
D08630	Benetazon (TN), Tribuzone (prop.INN)	 
D08631	Carmegliptin (USAN/INN)	1803
D08632	Finquel (TN), MS 222 [veterinary] (TN), Tricaine mesilate, Tricaine methanesulfonate	 
D08633	Acido tricloroacetico (TN), Trichloroacetate, Trichloroacetic acid	 
D08634	Neguvon [veterinary] (TN), Triclofos (INN)	 
D08635	Degarelix acetate (USAN), Degarelix acetate hydrate	2798
D08636	Apo-trifluoperazine (TN), Trifluoperazine (INN)	1813
D08637	Trifluperidol hydrochloride, Triperidol (TN)	1813
D08638	Apo-trihex (TN), Trihexyphenidyl (INN)	1128, 1129, 1131, 1132, 1133
D08639	Trimebutina (TN), Trimebutine (INN)	4986, 4988
D08640	Mesidicain, Mesocain, Trimecaine (INN)	 
D08641	Mesocain (TN), Trimecaine hydrochloride	 
D08642	Dilatan (TN), Trimetazidine (INN)	 
D08643	Ametik damla (TN), Trimethobenzamide (INN)	 
D08644	Trimethoprim lactate, Wellcoprim (TN)	 
D08645	Tripelennamine (INN)	3269
D08646	ATP, Triphosadenine (DCF)	134, 135, 136, 140
D08647	Adenosine triphosphate disodium, Atenen (TN), Triphosadenine disodium salt	134, 135, 136, 140
D08648	Triprolidine (INN)	3269
D08649	Decapeptyl (TN), Triptorelin acetate	2798
D08650	Dichloroisocyanuric acid, Taharsept (TN), Troclosene (DCF)	 
D08651	Klorsept (TN), Sodium dichloroisocyanurate, Troclosene sodium	 
D08652	Tromantadine hydrochloride, Viru-Merz (TN)	 
D08653	Lepticur (TN), Tropatepine hydrochloride	1128, 1129, 1131, 1132, 1133
D08654	Trovafloxacin (INN)	 
D08655	Tubaine (TN), Tubocurarine Chloride (TN), Tubocurarine chloride (INN)	1135, 1136, 1137, 1138, 1139, 1141, 1142, 1143, 55584, 57053, 8973
D08656	Aleplasinin (USAN/INN)	5054
D08657	Apricoxib (USAN/INN)	5743
D08658	Pernazene (TN), Tymazoline hydrochloride	 
D08659	3,5-Dibromo-L-tyrosine, Bromotiren (TN), Dibromotyrosine	 
D08660	Halobetasol, Ulobetasol (INN)	2908
D08661	Rescula (TN), Unoprostone (INN)	5737
D08662	Ebrantil (TN), Urapidil hydrochloride	146, 147, 148
D08663	Mersalyl (DCF), Mersalyl sodium, Salyrgan (TN)	 
D08664	Valaciclovir (INN), Valacyclovir, Valtrex (TN)	 
D08665	Valnemulin (INN)	 
D08666	Econor (TN), Valnemulin hydrochloride (BAN)	 
D08667	Calcium valproate, Convulsofin (TN), Valproic acid calcium salt	18, 2571, 2572, 7915, 8911, 8912, 8913
D08668	Levitra (TN), Vardenafil (INN)	8654
D08669	Varenicline (INN)	1137, 1141
D08670	Efectin (TN), Venlafaxine (INN)	6530, 6532
D08671	Monzal (TN), Vetrabutine (INN)	 
D08672	Monzaldon (TN), Vetrabutine hydrochloride	 
D08673	Viloxazine (INN)	6530
D08674	Dividol (TN), Viminol 4-hydroxybenzoate	 
D08675	Vinblastina (TN), Vinblastine (INN)	10381, 10382, 10383, 203068, 347688, 347733, 7280, 81027, 84617
D08676	Cervoxan (TN), Vinburnine (INN)	 
D08677	Cetal retard (TN), Vincamine (INN)	 
D08678	Vadicate (TN), Vincamine hydrochloride	 
D08679	Tecnocris (TN), Vincristine (INN)	10381, 10382, 10383, 203068, 347688, 347733, 7280, 81027, 84617
D08680	Navelbine (TN), Vinorelbine (INN)	10381, 10382, 10383, 203068, 347688, 347733, 7280, 81027, 84617
D08681	Von willebrand factor, Vonicog alfa (USAN), Vonicog alfa (genetical recombination) (JAN), Wilfactin (TN)	 
D08682	Choice (TN), Warfarin (INN), Warfarine	1728, 79001
D08683	Chanazine (TN), Xylazine (USP/INN)	150, 151, 152
D08684	Balminil (TN), Xylometazoline (INN)	146, 147, 148, 150, 151, 152
D08685	Yohimbine (DCF)	150, 151, 152
D08686	Prialt (TN), Ziconotide acetate	774
D08687	Zipradon (TN), Ziprasidone (INN)	1813, 3356
D08688	Zofenil (TN), Zofenopril (INN)	1636
D08689	Reclast (TN), Zoledronic acid (INN), Zometa (TN)	2224
D08690	Sanval (TN), Zolpidem (INN)	2554, 2555, 2556, 2557, 2558, 2559, 2560, 2561, 2562, 2563, 2564, 2565, 2566, 2567, 2568, 55879
D08691	Cisordinol-acutard (TN), Zuclopenthixol acetate	1812, 1813
D08692	Clopixol depot (TN), Zuclopenthixol decanoate	1812, 1813
D08693	Clopixol (TN), Zuclopenthixol dihydrochloride	1812, 1813
D08694	Neoas (TN), dl-Methylephedrine hydrochloride and chlorpheniramine maleate	 
D08695	Coughcode N (TN), dl-Methylephedrine hydrochloride, dihydrocodeine phosphate, diprophylline, diphenhydramine salicylate, acetaminophen and bromovalerylurea	 
D08696	Acetaminophen, ephedra herb, scopolia extract, caffeine and sodium benzoate and magnesium oxide, Asgen (TN)	 
D08697	Opisezol codeine (TN), Platycodon fluidextract, glycyrrhiza extract, plantago herb extract, peony root extract and dihydrocodeine phosphate	 
D08698	Opisezol A (TN), Platycodon fluidextract, plantago herb extract and peony root extract	 
D08699	Adoair diskus (TN), Aerivio Spiromax (TN), Salmeterol xinafoate and fluticasone propionate	 
D08700	Bifidobacterium and lactomin, Biosmin (TN)	 
D08701	Biofermin (TN), Lactomin and amylolytic bacillus	 
D08702	Bio three (TN), Lactomin, amylolytic bacillus and clostridium butyricum	 
D08703	Compound epithanate G (TN), L-Glutamic acid, pipethanate hydrochloride and aluminum hydroxide-sodium bicarbonate co-precipitate	 
D08704	Cabagin-U (TN), Magnesium aluminometasilicate, methylmethionine sulfonium chloride, magnesium carbonate and precipitated calcium carbonate	 
D08705	Diastase (Aspergillus), Digestive enzyme derived from aspergillus, Taka-diastase (TN)	 
D08706	Biasan (TN), l-Menthol, cinnamon bark, gentian, zanthoxylum fruit, ginger and sodium bicarbonate	 
D08707	Bellsan (TN), l-Menthol, gentian, scopolia extract powder and sodium bicarbonate	 
D08708	AM (TN), Licase (alpha Amylase), aluminum hydroxide, dried, magnesium carbonate, sodium bicarbonate and precipitated calcium carbonate, NS (TN)	 
D08709	Picrasma wood and sodium bicarbonate	 
D08710	Compound glycyrrhiza (TN), Sulfur, fennel, glycyrrhiza and senna leaf	 
D08711	Cetilo (TN), Coptis rhizome, senna leaf, rhubarb, magnesium oxide and magnesium sulfate hydrate	 
D08712	Chimaphila umbellata, populus tremula, pulsatilla pratensis mill, equisetum arvense and wheat germ oil, Nerset (TN)	 
D08713	Alkylpolyaminoethylglycine hydrochloride and polyoxyethylenealkylphenyl ether, Obanol (TN)	 
D08714	d-Camphor and mentha oil	 
D08715	Salymetick S (TN), dl-Camphor, dl-menthol, methyl salicylate and diphenhydramine	 
D08716	Stick zenol A (TN), dl-Camphor, l-menthol, glycyrrhetinic acid and methyl salicylate	 
D08717	Hiship (TN), dl-Camphor, l-menthol, glycol salicylate, methyl salicylate, diphenhydramine and benzyl nicotinate	 
D08718	Mirusart (TN), dl-Camphor, l-menthol and methyl salicylate	 
D08719	Halihot (TN), dl-Camphor, l-menthol, methyl salicylate, diphenhydramine, nonanoic acid vanillylamide and mentha oil	 
D08720	Pastellhap (TN), dl-Camphor, l-menthol, methyl salicylate and diphenhydramine hydrochloride	 
D08721	Kyupap M (TN), dl-Camphor, l-menthol, methyl salicylate, thymol and mentha oil	 
D08722	Asmoroll (TN), dl-Camphor, l-menthol, methyl salicylate and mentha oil	 
D08723	Rakool (TN), dl-Camphor, capsicum extract and methyl salicylate	 
D08724	Yanyan hot (TN), dl-Camphor, glycol salicylate and nonanoic acid vanillylamide	 
D08725	Lawter A (TN), dl-Camphor, methyl salicylate and mentha oil	 
D08726	Lawter (TN), dl-Camphor, methyl salicylate, mentha oil and eucalyptus oil	 
D08727	Menturm Q (TN), dl-Camphor and methyl salicylate	 
D08728	ES plasta (TN), l-Menthol and glycol salicylate	 
D08729	Salicylic acid and zinc oxide, Zinc and salicylic acid (TN)	 
D08730	GS plaster H (TN), Glycol salicylate and nonanoic acid vanillylamide	 
D08731	Air salonpas (TN), Methyl salicylate and diphenhydramine	 
D08732	Diphenhydramine and glyteer, Glypas C (TN)	 
D08733	Dexamethasone and glyteer, Glymesason (TN)	 
D08734	Dry distillation tar of defatting soybean, Glyteer (TN)	 
D08735	Visnadine (INN)	 
D08736	Fluoden A (TN), Sodium fluoride and phosphoric acid	 
D08738	Rosskastanien extract, Yochimin N (TN)	 
D08739	Crystfan (TN), L-Cysteine and ascorbic acid	 
D08740	Bone wax (TN), Yellow beewax, almond oil and salicylic acid	 
D08741	Adenine, sodium citrate hydrate, citric acid hydrate, glucose and potassium phosphate, monobasic, CPDA solution, Karmi CA (TN)	 
D08742	CPD solution, Karmi C (TN), Sodium citrate hydrate, citric acid hydrate, glucose and potassium phosphate, monobasic	 
D08743	D-Mannitol, adenine, potassium phosphate, monobasic, sodium citrate hydrate, citric acid hydrate, glucose and sodium chloride, MAP solution	 
D08744	ACD-A solution and MAP solution, Karmi AMAP (TN) 	 
D08745	CPD solution and MAP solution, Sepacell Integra C-MAP (TN)	 
D08746	Ancer (TN), Hot water extract of Mycobacterium tuberculosis	 
D08747	DL-Methionine and glycyrrhizic acid, Licothion (TN)	 
D08748	Liver hydrolysate, cysteine hydrochloride, choline bitartrate, inositol and cyanocobalamin, Proheparum (TN)	 
D08749	Hydroxocobalamin and isotonic sodium chloride solution	 
D08750	Kremezin, Merckmezin (TN), Spherical carbonaceous adsorbent	 
D08751	Jeoase (TN), Semi-alkaline proteinase	 
D08752	DNase and fibrinolysin, Elase (TN)	 
D08753	Bromelains and trypsin, crystallized, Kimotab (TN)	 
D08754	Argi-U (TN), L-Arginine and L-arginine hydrochloride	 
D08755	Carbocrin (TN), Coriolus versicolor polysaccharide, Krestin (TN)	 
D08756	Picibanil, Picibanil (TN)	 
D08757	Neurolite (TN), [N,N'-ethylenedi-L-cysteinate (3-)] oxotechnetium (99mTc) diethylester	 
D08758	Hepatimage (TN), Technetium (99mTc) N-pyridoxyl-5-methyltryptophan	 
D08759	Asialoscinti (TN), Galactosyl human serum albumin diethylenetriamine pentaacetic acid technetium (99mTc)	 
D08760	Diethylenetriamine pentaacetic acid and diethylenetriamine pentaacetic acid technetium (99mTc), Techne DTPA (TN)	 
D08761	Sodium pertechnetate (99mTc) and stannous chloride, anhydrous, Tin colloid Tc-99m (TN)	 
D08762	Lungscinti (TN), Technetium (99mTc) labelled macroaggregated human serum albumin	 
D08763	99mTc-MIBI and tetrakis (2-methosyisobutykisonitrile) copper (I) tetrafluoroboric acid, Cardiolite (TN)	 
D08764	Clear bone (TN), Technetium (99mTc) hydroxymethylene diphosphonate	 
D08765	Sodium pyrophosphate hydrate and technetium (99mTc) pyrophosphate, Techne pyrophosphate (TN)	 
D08766	Phytate sodium hydrate and technetium (99mTc) phytic acid, Techne phytate (TN)	 
D08767	Benzoylmercaptoacetylglycylglycylglycine and mercaptoacetylglycylglycylglycine technetium (99mTc), Techne MAG3 (TN)	 
D08768	Hiberna (TN), Promethazine hibenzate	3269
D08769	Diphenhydramine hydrochloride and calcium bromide, Rescalmin (TN)	 
D08770	Allergen extract (diagnostic), Allergen extract (therapeutic)	 
D08772	Cefoperazone sodium and sulbactam sodium (JP17), Sulperazon (TN)	 
D08773	Ampicillin sodium and cloxacillin sodium hydrate, Viccillin S (TN)	 
D08774	Amoxicillin hydrate, clarithromycin and lansoprazole, Lansap (TN), Prevpac (TN)	 
D08775	Abacavir sulfate and lamivudine, Epzicom (TN)	 
D08776	Pneumococcal vaccine, Pneumococcus vaccine, Pneumovax 23 (TN)	 
D08777	Freeze-dried live attenuated varicella vaccine	 
D08778	Aimmugen (TN), Freeze-dried inactivated tissue cluture hepatitis A vaccine, Freeze-dried, inactivated hepatitis A vaccine (JAN)	 
D08779	Hizentra (TN), Polyglobin N (TN), Privigen (TN), pH4 Treated human normal immunoglobulin	 
D08780	Berinert P (TN), Human C1 inactivator, freeze-dried concentrated	 
D08781	Hebsbulin-IH (TN), Polyethylene glycol treated human anti-HBs immunoglobulin	 
D08782	Polyethylene glycol treated human anti-tetanus immunoglobulin, Tetanobulin-IH (TN)	 
D08783	Polyethylene glycol treated human normal immunoglobulin, Venoglobulin-IH (TN)	 
D08784	Freeze-dried pH4 treated human normal immunoglobulin, Sanglopor (TN)	 
D08785	Freeze-dried ion-exchange-resin treated human normal immunoglobulin, Gammagard (TN)	 
D08786	Freeze-dried sulfonated human normal immunoglobulin, Venilon-I (TN)	 
D08787	Freeze-dried pepsin treated human normal immunoglobulin, Globulin (TN)	 
D08788	Freeze-dried polyethylene glycol treated human normal immunoglobulin, Glovenin-I (TN)	 
D08789	Anti D globulin (TN), Freeze-dried human anti-D (Rho) immunoglobulin	 
D08790	Freeze-dried human anti-HBs immunoglobulin, Hebsbulin (TN)	 
D08791	Freeze-dried human anti-tetanus immunoglobulin, Tetanothera (TN)	 
D08792	Fibrinogen HT-Wf (TN), Freeze-dried human fibrinogen	 
D08793	Feiba (TN), Human blood-coagulation factor eight inhibitor bypassing activity complex, dried	 
D08794	Human blood-coagulation factor IX complex, dried, PPSB-HT (TN)	 
D08795	Human anti-thrombin III, freeze-dried concentrated, Neuart (TN)	 
D08796	Anact C (TN), Human activated protein C, freeze-dried concentrated	 
D08797	Coagulation factor IX (recombinant), Freeze-dried human blood-coagulation factor IX, Novact M (TN), Rixubis (TN)	 
D08798	Conco-eight-HT (TN), Freeze-dried human blood-coagulation factor VIII	 
D08799	Hepatothera (TN), Human anti-HBs immunoglobulin	 
D08800	Haptoglobin (TN), Human haptoglobin	 
D08801	Human anti-tetanus immunoglobulin, Tetagam P (TN)	 
D08802	Fibrogammin P (TN), Human blood-coagulation factor XIII fraction, dried	 
D08803	Varicella virus antigen	 
D08804	Freeze-dried live attenuated measles-rubella combined vaccine, Mearubik (TN)	 
D08805	Interferon gamma-n1 (JAN), Ogamma (TN)	3459, 3460
D08806	Histaglobin (TN), Histamine dihydrochloride and human normal immunoglobulin	 
D08807	Anti-human T-lymphocyte immunoglobulin, rabbit (JAN), Zetbulin (TN)	 
D08808	Anti-human thymocyte immunoglobulin, equine (JAN), Lymphoglobuline (TN)	 
D08809	Aromatic powder, Aromatic powder (TN), Cinnamon bark, zanthoxylum fruit and ginger	 
D08810	Quinine hydrochloride, sodium chloride, tartaric acid and sucrose	 
D08811	Dicyclohexyl ammonium nitrite and benzalkonium chloride, Lades A (TN)	 
D08812	Aprotinin, thrombin, human blood-coagulation factor XIII fraction, calcium chloride hydrate and freeze-dried human fibrinogen, Beriplast P combi-set (TN), Factor XIII with fibrinogen	 
D08813	Aprotinin, thrombin and human fibrinogen, Tachocomb (TN)	 
D08814	Miotecter (TN), Potassium chloride, calcium chloride hydrate, sodium chloride, magnesium chloride and Sodium bicarbonate	 
D08815	Monobasic sodium phosphate monohydrate and dibasic sodium phosphate anhydrous, Visiclear (TN), Z-521	 
D08816	Niflec (TN), Potassium chloride, sodium chloride, sodium bicarbonate and sodium sulfate, dried	 
D08817	Nobecutane L (TN), Tetramethylthiuram disulfide and beta-ethoxyethyl methacryl resin	 
D08818	Concentrated frozen-thawed human red blood cells, Frozen thawed red cell  -leukocytes reduced  (FTRC-LR) (TN), Frozen thawed red cell (FTRC) (TN), Irradiated frozen thawed red cell (Ir-FTRC) (TN), Irradiated frozen thawed red cell -leukocytes reduced (Ir-FTRC-LR) (TN)	 
D08819	Blood for exchange transfusion (BET) (TN), Blood for exchange transfusion -leukocytes reduced (BET-LR) (TN), Irradiated blood for exchange transfusion (Ir-BET) (TN), Irradiated blood for exchange transfusion -leukocytes reduced (Ir-BET-LR) (TN), Synthetic blood	 
D08820	Fresh frozen plasma (FFP) (TN), Fresh frozen plasma -leukocytes reduced (FFP-LR), Fresh-frozen human plasma	 
D08821	Concentrated human red blood cells, Irradiated red cells concentrates -leukocytes reduced (Ir-RCC-LR) (TN), Red cells concentrates -leukocytes reduced (RCC-LR) (TN)	 
D08822	Irradiated washed red cells -leukocytes reduced (Ir-WRC-LR) (TN), Washed human red blood cells, Washed red cells -leukocytes reduced (WRC-LR) (TN)	 
D08823	Melsmon (TN), Placenta extract	 
D08824	Cyanocobalamin and lamb's gastric mucosa extract, Gastropylore (TN)	 
D08825	Hemolingual, Hemolingual (TN)	 
D08826	Killed escherichia coli suspension, Posterisan (TN)	 
D08827	Hydrocortisone and killed escherichia coli suspension, Posterisan forte (TN)	 
